Species;Taxa;Sex;Age.d;Weght.g;Length.cm;Asymptotic weight.g;Asymptotic length.cm;Paper ;Comments
Illex argentinus ;Squid;M;289;459.3242225;26.16778523;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;289;427.0662372;25.32214765;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;291;427.0662372;25.32214765;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;294;437.6757183;25.60402685;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;299;437.6757183;25.60402685;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;304;443.0340878;25.74496644;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;306;437.6757183;25.60402685;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;302;421.8150399;25.18120805;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;300;411.4195162;24.89932886;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;293;393.5693193;24.40604027;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;297;393.5693193;24.40604027;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;297;376.1527388;23.91275168;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;301;391.0547328;24.33557047;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;298;344.9515184;22.9966443;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;301;366.3943565;23.63087248;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;300;333.3448603;22.6442953;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;302;315.2266555;22.08053691;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;305;340.2826878;22.8557047;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;307;359.1678602;23.41946309;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;307;371.2559496;23.77181208;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;304;381.0847691;24.05369128;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;315;333.3448603;22.6442953;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;314;349.6552932;23.13758389;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;319;354.3940585;23.27852349;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;319;386.0520856;24.19463087;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;327;403.7162144;24.68791946;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;342;403.7162144;24.68791946;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;361;414.0050518;24.96979866;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;313;411.4195162;24.89932886;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;316;411.4195162;24.89932886;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;318;421.8150399;25.18120805;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;304;464.8260834;26.30872483;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;301;459.3242225;26.16778523;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;329;416.5994807;25.04026846;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;M;245;352.0202992;23.20805369;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;191;181.7264609;17.2225857;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;199;172.5574838;16.8250007;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;217;239.7506724;19.51585132;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;238;203.6732318;18.13160163;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;255;188.9593317;17.52851013;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;256;221.1690468;18.81837474;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;279;203.9737909;18.14366735;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;239;266.1336188;20.45697764;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;229;291.3335085;21.30916791;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;220;311.6615329;21.9675282;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;200;324.7910882;22.38029265;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;230;319.419206;22.2125402;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;263;276.4954113;20.81252722;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;268;305.646937;21.77525508;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;264;307.8431988;21.84570332;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;263;332.6430167;22.62277475;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;264;351.8144174;23.2019294;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;261;347.6417465;23.07738001;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;256;339.2628756;22.82477829;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;253;356.6665635;23.34574503;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;252;381.2228482;24.05762263;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;251;401.9913722;24.64028024;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;256;420.6844628;25.15073812;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;257;401.7169502;24.63269051;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;261;378.568802;23.98191995;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;241;393.2052246;24.39585206;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;243;393.0800828;24.39234911;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;235;414.5614444;24.98493175;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;269;389.6126572;24.2950449;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;270;382.6735549;24.09887961;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;272;373.554813;23.83810433;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;278;362.18631;23.50804845;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;291;366.0323738;23.62033751;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;295;379.2773704;24.00215923;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;296;386.0794804;24.19540539;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;297;409.2619658;24.84033769;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;296;438.1386886;25.61624146;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;301;430.5824249;25.4159894;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;300;406.7360365;24.77105709;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;299;450.3235335;25.93520466;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;297;465.4944532;26.32578376;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;301;467.8241158;26.38513933;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;298;488.5459875;26.90610607;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;295;499.1990295;27.16921665;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;294;465.6775395;26.33045436;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;290;438.4264971;25.62383119;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;286;405.0662741;24.72512951;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;284;419.3867613;25.11570861;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;280;386.8026178;24.21583927;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;277;410.200728;24.866026;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;274;396.2640656;24.48128516;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;271;412.8241182;24.9376419;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;267;417.7749167;25.07211632;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;272;436.8853499;25.58315803;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
Illex argentinus ;Squid;F;275;439.157554;25.64309742;875.5323211;;Rodhouse & Hatfield 1990 Dynamics of Growth and Maturation in the Cephalopod Illex argentinus de Castellanos 1960 (Teuthoidea: Ommastrephidae);
